Time,Cluster,Probability
52.55533607059056,1,0.9640299927458105
154.4868413795234,8,0.9998466644966395
154.9726080714904,1,0.848953208813199
155.73010811094355,12,0.9916482102655898
155.91930812079772,12,0.8054787432358477
55.38466955128502,2,0.9390846884047492
418.57788846759945,4,0.8609217434220602
418.8264551472123,12,0.9932799000035806
158.86754160768487,8,0.901467324099125
158.8912749422543,11,0.9950947232014672
159.22244162616926,11,0.9988986680036245
159.28167496258766,2,0.9966178257657874
159.44757497122828,1,0.8759859142362382
159.31727496444182,8,0.9032185788165628
160.11024167240885,7,0.9987661326154644
160.43007502240016,8,0.9746594867862649
160.54810836188108,1,0.8316917852412298
475.7837914470737,12,0.9118254968978764
161.1754750612231,9,0.9309606760825495
